exp_id,exp_letter,repetition,process_type,pid,ppid,sleep_duration,action,log_file
M0,M,0,M,56121,49286,0,other,167.log
D1,D,1,C,56154,56121,0,other,167.log
D1,D,1,C,56154,56121,0,other,167.log
D1,D,1,C,56154,56121,0,other,167.log
D1,D,1,C,56154,56121,0,other,167.log
M0,M,0,M,56121,49286,0,other,167.log
D1,D,1,G,56155,56154,0,other,167.log
D1,D,1,G,56155,1,100,other,167.log
D1,D,1,G,56155,1,0,other,167.log
D1,D,1,G,56155,1,0,other,167.log
M0,M,0,M,56121,49286,0,other,167.log
D2,D,2,C,56156,56121,0,other,167.log
D2,D,2,C,56156,56121,0,other,167.log
D2,D,2,C,56156,56121,0,other,167.log
D2,D,2,C,56156,56121,0,other,167.log
M0,M,0,M,56121,49286,0,other,167.log
D2,D,2,G,56157,56156,0,other,167.log
D2,D,2,G,56157,56156,100,other,167.log
D2,D,2,G,56157,1,0,other,167.log
D2,D,2,G,56157,1,0,other,167.log
M0,M,0,M,56121,49286,0,other,167.log
D3,D,3,C,56158,56121,0,other,167.log
D3,D,3,C,56158,56121,0,other,167.log
D3,D,3,C,56158,56121,0,other,167.log
D3,D,3,C,56158,56121,0,other,167.log
M0,M,0,M,56121,49286,0,other,167.log
D3,D,3,G,56159,56158,0,other,167.log
D3,D,3,G,56159,56158,100,other,167.log
D3,D,3,G,56159,1,0,other,167.log
D3,D,3,G,56159,1,0,other,167.log
M0,M,0,M,56121,49286,0,other,167.log
D4,D,4,C,56160,56121,0,other,167.log
D4,D,4,C,56160,56121,0,other,167.log
D4,D,4,C,56160,56121,0,other,167.log
D4,D,4,C,56160,56121,0,other,167.log
M0,M,0,M,56121,49286,0,other,167.log
M0,M,0,M,56121,49286,0,other,167.log
D4,D,4,G,56161,56160,0,other,167.log
D4,D,4,G,56161,56160,100,other,167.log
D4,D,4,G,56161,1,0,other,167.log
D4,D,4,G,56161,1,0,other,167.log
M0,M,0,M,53161,49286,0,other,95.log
B0,B,0,C,53162,53161,0,other,95.log
B0,B,0,C,53162,53161,0,other,95.log
B0,B,0,C,53162,53161,0,other,95.log
B0,B,0,C,53162,53161,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
B0,B,0,G,53163,53162,0,other,95.log
B0,B,0,G,53163,53162,0,other,95.log
B0,B,0,G,53163,53162,0,other,95.log
B0,B,0,G,53163,53162,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
B1,B,1,G,53165,53164,0,other,95.log
B1,B,1,G,53165,53164,0,other,95.log
B1,B,1,G,53165,53164,0,other,95.log
B1,B,1,G,53165,53164,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
B1,B,1,C,53164,53161,0,other,95.log
B1,B,1,C,53164,53161,0,other,95.log
B1,B,1,C,53164,53161,0,other,95.log
B1,B,1,C,53164,53161,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
B2,B,2,C,53166,53161,0,other,95.log
B2,B,2,C,53166,53161,0,other,95.log
B2,B,2,C,53166,53161,0,other,95.log
B2,B,2,C,53166,53161,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
B2,B,2,G,53167,53166,0,other,95.log
B2,B,2,G,53167,53166,0,other,95.log
B2,B,2,G,53167,1,0,other,95.log
B2,B,2,G,53167,1,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
B3,B,3,C,53168,53161,0,other,95.log
B3,B,3,C,53168,53161,0,other,95.log
B3,B,3,C,53168,53161,0,other,95.log
B3,B,3,C,53168,53161,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
B3,B,3,G,53169,53168,0,other,95.log
B3,B,3,G,53169,53168,0,other,95.log
B3,B,3,G,53169,53168,0,other,95.log
B3,B,3,G,53169,53168,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
B4,B,4,C,53170,53161,0,other,95.log
B4,B,4,C,53170,53161,0,other,95.log
B4,B,4,C,53170,53161,0,other,95.log
B4,B,4,C,53170,53161,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
B4,B,4,G,53171,53170,0,other,95.log
B4,B,4,G,53171,53170,0,other,95.log
B4,B,4,G,53171,53170,0,other,95.log
B4,B,4,G,53171,53170,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
B5,B,5,C,53172,53161,0,other,95.log
B5,B,5,C,53172,53161,0,other,95.log
B5,B,5,C,53172,53161,0,other,95.log
B5,B,5,C,53172,53161,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
B5,B,5,G,53173,53172,0,other,95.log
B5,B,5,G,53173,53172,0,other,95.log
B5,B,5,G,53173,53172,0,other,95.log
B5,B,5,G,53173,53172,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
B6,B,6,G,53175,53174,0,other,95.log
B6,B,6,G,53175,53174,0,other,95.log
B6,B,6,G,53175,53174,0,other,95.log
B6,B,6,G,53175,53174,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
B6,B,6,C,53174,53161,0,other,95.log
B6,B,6,C,53174,53161,0,other,95.log
B6,B,6,C,53174,53161,0,other,95.log
B6,B,6,C,53174,53161,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
B7,B,7,C,53176,53161,0,other,95.log
B7,B,7,C,53176,53161,0,other,95.log
B7,B,7,C,53176,53161,0,other,95.log
B7,B,7,C,53176,53161,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
B7,B,7,G,53177,53176,0,other,95.log
B7,B,7,G,53177,53176,0,other,95.log
B7,B,7,G,53177,53176,0,other,95.log
B7,B,7,G,53177,53176,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
B8,B,8,G,53179,53178,0,other,95.log
B8,B,8,G,53179,53178,0,other,95.log
B8,B,8,G,53179,53178,0,other,95.log
B8,B,8,G,53179,53178,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
B8,B,8,C,53178,53161,0,other,95.log
B8,B,8,C,53178,53161,0,other,95.log
B8,B,8,C,53178,53161,0,other,95.log
B8,B,8,C,53178,53161,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
B9,B,9,C,53180,53161,0,other,95.log
B9,B,9,C,53180,53161,0,other,95.log
B9,B,9,C,53180,53161,0,other,95.log
B9,B,9,C,53180,53161,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
B9,B,9,G,53181,53180,0,other,95.log
B9,B,9,G,53181,53180,0,other,95.log
B9,B,9,G,53181,53180,0,other,95.log
B9,B,9,G,53181,53180,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
C0,C,0,G,53183,53182,0,other,95.log
C0,C,0,G,53183,53182,0,other,95.log
C0,C,0,G,53183,53182,0,other,95.log
C0,C,0,G,53183,53182,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
C0,C,0,C,53182,53161,0,other,95.log
C0,C,0,C,53182,53161,100,other,95.log
C0,C,0,C,53182,53161,0,other,95.log
C0,C,0,C,53182,53161,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
C1,C,1,G,53185,53184,0,other,95.log
C1,C,1,G,53185,53184,0,other,95.log
C1,C,1,G,53185,53184,0,other,95.log
C1,C,1,G,53185,53184,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
C1,C,1,C,53184,53161,0,other,95.log
C1,C,1,C,53184,53161,100,other,95.log
C1,C,1,C,53184,53161,0,other,95.log
C1,C,1,C,53184,53161,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
C2,C,2,G,53187,53186,0,other,95.log
C2,C,2,G,53187,53186,0,other,95.log
C2,C,2,G,53187,53186,0,other,95.log
C2,C,2,G,53187,53186,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
C2,C,2,C,53186,53161,0,other,95.log
C2,C,2,C,53186,53161,100,other,95.log
C2,C,2,C,53186,53161,0,other,95.log
C2,C,2,C,53186,53161,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
C3,C,3,G,53189,53188,0,other,95.log
C3,C,3,G,53189,53188,0,other,95.log
C3,C,3,G,53189,53188,0,other,95.log
C3,C,3,G,53189,53188,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
C3,C,3,C,53188,53161,0,other,95.log
C3,C,3,C,53188,53161,100,other,95.log
C3,C,3,C,53188,53161,0,other,95.log
C3,C,3,C,53188,53161,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
C4,C,4,G,53191,53190,0,other,95.log
C4,C,4,G,53191,53190,0,other,95.log
C4,C,4,G,53191,53190,0,other,95.log
C4,C,4,G,53191,53190,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
C4,C,4,C,53190,53161,0,other,95.log
C4,C,4,C,53190,53161,100,other,95.log
C4,C,4,C,53190,53161,0,other,95.log
C4,C,4,C,53190,53161,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
D0,D,0,C,53192,53161,0,other,95.log
D0,D,0,C,53192,53161,0,other,95.log
D0,D,0,C,53192,53161,0,other,95.log
D0,D,0,C,53192,53161,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
D0,D,0,G,53193,53192,0,other,95.log
D0,D,0,G,53193,53192,100,other,95.log
D0,D,0,G,53193,1,0,other,95.log
D0,D,0,G,53193,1,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
D1,D,1,C,53194,53161,0,other,95.log
D1,D,1,C,53194,53161,0,other,95.log
D1,D,1,C,53194,53161,0,other,95.log
D1,D,1,C,53194,53161,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
D1,D,1,G,53195,53194,0,other,95.log
D1,D,1,G,53195,53194,100,other,95.log
D1,D,1,G,53195,1,0,other,95.log
D1,D,1,G,53195,1,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
D2,D,2,C,53196,53161,0,other,95.log
D2,D,2,C,53196,53161,0,other,95.log
D2,D,2,C,53196,53161,0,other,95.log
D2,D,2,C,53196,53161,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
D2,D,2,G,53197,53196,0,other,95.log
D2,D,2,G,53197,53196,100,other,95.log
D2,D,2,G,53197,1,0,other,95.log
D2,D,2,G,53197,1,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
D3,D,3,C,53198,53161,0,other,95.log
D3,D,3,C,53198,53161,0,other,95.log
D3,D,3,C,53198,53161,0,other,95.log
D3,D,3,C,53198,53161,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
D3,D,3,G,53199,53198,0,other,95.log
D3,D,3,G,53199,53198,100,other,95.log
D3,D,3,G,53199,1,0,other,95.log
D3,D,3,G,53199,1,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
D4,D,4,C,53200,53161,0,other,95.log
D4,D,4,C,53200,53161,0,other,95.log
D4,D,4,C,53200,53161,0,other,95.log
D4,D,4,C,53200,53161,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
M0,M,0,M,53161,49286,0,other,95.log
D4,D,4,G,53201,53200,0,other,95.log
D4,D,4,G,53201,53200,100,other,95.log
D4,D,4,G,53201,1,0,other,95.log
D4,D,4,G,53201,1,0,other,95.log
M0,M,0,M,51514,49286,0,other,55.log
B0,B,0,C,51515,51514,0,other,55.log
B0,B,0,C,51515,51514,0,other,55.log
B0,B,0,C,51515,51514,0,other,55.log
B0,B,0,C,51515,51514,0,other,55.log
M0,M,0,M,51514,49286,0,other,55.log
B0,B,0,G,51516,51515,0,other,55.log
B0,B,0,G,51516,51515,0,other,55.log
B0,B,0,G,51516,51515,0,other,55.log
B0,B,0,G,51516,51515,0,other,55.log
M0,M,0,M,51514,49286,0,other,55.log
B1,B,1,C,51517,51514,0,other,55.log
B1,B,1,C,51517,51514,0,other,55.log
B1,B,1,C,51517,51514,0,other,55.log
B1,B,1,C,51517,51514,0,other,55.log
M0,M,0,M,51514,49286,0,other,55.log
B1,B,1,G,51518,51517,0,other,55.log
B1,B,1,G,51518,51517,0,other,55.log
B1,B,1,G,51518,51517,0,other,55.log
B1,B,1,G,51518,51517,0,other,55.log
M0,M,0,M,51514,49286,0,other,55.log
B2,B,2,C,51519,51514,0,other,55.log
B2,B,2,C,51519,51514,0,other,55.log
B2,B,2,C,51519,51514,0,other,55.log
B2,B,2,C,51519,51514,0,other,55.log
M0,M,0,M,51514,49286,0,other,55.log
B2,B,2,G,51520,51519,0,other,55.log
B2,B,2,G,51520,51519,0,other,55.log
B2,B,2,G,51520,51519,0,other,55.log
B2,B,2,G,51520,51519,0,other,55.log
M0,M,0,M,51514,49286,0,other,55.log
B3,B,3,C,51521,51514,0,other,55.log
B3,B,3,C,51521,51514,0,other,55.log
B3,B,3,C,51521,51514,0,other,55.log
B3,B,3,C,51521,51514,0,other,55.log
M0,M,0,M,51514,49286,0,other,55.log
B3,B,3,G,51522,51521,0,other,55.log
B3,B,3,G,51522,51521,0,other,55.log
B3,B,3,G,51522,51521,0,other,55.log
B3,B,3,G,51522,51521,0,other,55.log
M0,M,0,M,51514,49286,0,other,55.log
B4,B,4,C,51523,51514,0,other,55.log
B4,B,4,C,51523,51514,0,other,55.log
B4,B,4,C,51523,51514,0,other,55.log
B4,B,4,C,51523,51514,0,other,55.log
M0,M,0,M,51514,49286,0,other,55.log
B4,B,4,G,51524,51523,0,other,55.log
B4,B,4,G,51524,51523,0,other,55.log
B4,B,4,G,51524,51523,0,other,55.log
B4,B,4,G,51524,51523,0,other,55.log
M0,M,0,M,51514,49286,0,other,55.log
B5,B,5,C,51525,51514,0,other,55.log
B5,B,5,C,51525,51514,0,other,55.log
B5,B,5,C,51525,51514,0,other,55.log
B5,B,5,C,51525,51514,0,other,55.log
M0,M,0,M,51514,49286,0,other,55.log
B5,B,5,G,51526,51525,0,other,55.log
B5,B,5,G,51526,51525,0,other,55.log
B5,B,5,G,51526,51525,0,other,55.log
B5,B,5,G,51526,51525,0,other,55.log
M0,M,0,M,51514,49286,0,other,55.log
B6,B,6,C,51527,51514,0,other,55.log
B6,B,6,C,51527,51514,0,other,55.log
B6,B,6,C,51527,51514,0,other,55.log
B6,B,6,C,51527,51514,0,other,55.log
M0,M,0,M,51514,49286,0,other,55.log
B6,B,6,G,51528,51527,0,other,55.log
B6,B,6,G,51528,51527,0,other,55.log
B6,B,6,G,51528,51527,0,other,55.log
B6,B,6,G,51528,51527,0,other,55.log
M0,M,0,M,51514,49286,0,other,55.log
B7,B,7,C,51529,51514,0,other,55.log
B7,B,7,C,51529,51514,0,other,55.log
B7,B,7,C,51529,51514,0,other,55.log
B7,B,7,C,51529,51514,0,other,55.log
M0,M,0,M,51514,49286,0,other,55.log
B7,B,7,G,51530,51529,0,other,55.log
B7,B,7,G,51530,51529,0,other,55.log
B7,B,7,G,51530,51529,0,other,55.log
B7,B,7,G,51530,51529,0,other,55.log
M0,M,0,M,51514,49286,0,other,55.log
B8,B,8,C,51531,51514,0,other,55.log
B8,B,8,C,51531,51514,0,other,55.log
B8,B,8,C,51531,51514,0,other,55.log
B8,B,8,C,51531,51514,0,other,55.log
M0,M,0,M,51514,49286,0,other,55.log
B8,B,8,G,51532,51531,0,other,55.log
B8,B,8,G,51532,51531,0,other,55.log
B8,B,8,G,51532,51531,0,other,55.log
B8,B,8,G,51532,51531,0,other,55.log
M0,M,0,M,51514,49286,0,other,55.log
B9,B,9,C,51533,51514,0,other,55.log
B9,B,9,C,51533,51514,0,other,55.log
B9,B,9,C,51533,51514,0,other,55.log
B9,B,9,C,51533,51514,0,other,55.log
M0,M,0,M,51514,49286,0,other,55.log
B9,B,9,G,51534,51533,0,other,55.log
B9,B,9,G,51534,51533,0,other,55.log
B9,B,9,G,51534,51533,0,other,55.log
B9,B,9,G,51534,51533,0,other,55.log
M0,M,0,M,51514,49286,0,other,55.log
C0,C,0,G,51536,51535,0,other,55.log
C0,C,0,G,51536,51535,0,other,55.log
C0,C,0,G,51536,51535,0,other,55.log
C0,C,0,G,51536,51535,0,other,55.log
M0,M,0,M,51514,49286,0,other,55.log
C0,C,0,C,51535,51514,0,other,55.log
C0,C,0,C,51535,51514,100,other,55.log
C0,C,0,C,51535,51514,0,other,55.log
C0,C,0,C,51535,51514,0,other,55.log
M0,M,0,M,51514,49286,0,other,55.log
